"mppcv";"Stofcv";"ppid";"hyr_";"hyrcv_";"mpcv_";"mppnm_";"ppq";"ppgal";"InRank";"StofNm_";"Dim";"InX";"InQ";"InU";"Add";"InBasQ";"InBasU";"InQ2";"InU2";"Amb";"Hosp"
"2813996";"01077";"1";"CECBC";"0003111";"17848-216";"Movolax sol. (pdr, sachet) 20x";0;"sol. (pdr, sachet)";1;"macrogol 3.350";"_";"_";13.1250;"g";"_";0.0000;"_";0.0000;"_";true;false
"2813996";"01243";"1";"CECBC";"0003111";"17848-216";"Movolax sol. (pdr, sachet) 20x";0;"sol. (pdr, sachet)";2;"sodium chlorure";"_";"_";350.7000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2813996";"02002";"1";"CECBC";"0003111";"17848-216";"Movolax sol. (pdr, sachet) 20x";0;"sol. (pdr, sachet)";3;"sodium hydrogénocarbonate";"_";"_";178.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2813996";"00977";"1";"CECBC";"0003111";"17848-216";"Movolax sol. (pdr, sachet) 20x";0;"sol. (pdr, sachet)";4;"potassium chlorure";"_";"_";46.6000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816510";"01309";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 20/5/12,5 compr. pellic. 28x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816510";"00094";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 20/5/12,5 compr. pellic. 28x";0;"compr. pellic.";2;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816510";"00866";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 20/5/12,5 compr. pellic. 28x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816536";"01309";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 20/5/12,5 compr. pellic. 98x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816536";"00094";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 20/5/12,5 compr. pellic. 98x";0;"compr. pellic.";2;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816536";"00866";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 20/5/12,5 compr. pellic. 98x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2815298";"00343";"1";"QDAA";"0016014";"11916-1743";"Golaseptine-Lidocaine 5/1 compr. à sucer orophar. 40x";0;"compr. à sucer orophar.";1;"chlorhexidine chlorhydrate";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2815298";"02099";"1";"QDAA";"0016014";"11916-1743";"Golaseptine-Lidocaine 5/1 compr. à sucer orophar. 40x";0;"compr. à sucer orophar.";2;"lidocaïne chlorhydrate";"_";"_";1.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2990307";"00947";"1";"AADF";"0000166";"13391-612";"Irbesartan/HCT EG 300/25 compr. pellic. 98x";0;"compr. pellic.";1;"irbésartan";"_";"_";300.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2990307";"00866";"1";"AADF";"0000166";"13391-612";"Irbesartan/HCT EG 300/25 compr. pellic. 98x";0;"compr. pellic.";2;"hydrochlorothiazide";"_";"_";25.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2990356";"00947";"1";"AADF";"0000166";"13391-612";"Irbesartan/HCT EG 300/12,5 compr. pellic. 28x";0;"compr. pellic.";1;"irbésartan";"_";"_";300.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2990356";"00866";"1";"AADF";"0000166";"13391-612";"Irbesartan/HCT EG 300/12,5 compr. pellic. 28x";0;"compr. pellic.";2;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2990364";"00947";"1";"AADF";"0000166";"13391-612";"Irbesartan/HCT EG 300/12,5 compr. pellic. 98x";0;"compr. pellic.";1;"irbésartan";"_";"_";300.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2990364";"00866";"1";"AADF";"0000166";"13391-612";"Irbesartan/HCT EG 300/12,5 compr. pellic. 98x";0;"compr. pellic.";2;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2990372";"00947";"1";"AADF";"0000166";"13391-612";"Irbesartan/HCT EG 300/25 compr. pellic. 28x";0;"compr. pellic.";1;"irbésartan";"_";"_";300.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2990372";"00866";"1";"AADF";"0000166";"13391-612";"Irbesartan/HCT EG 300/25 compr. pellic. 28x";0;"compr. pellic.";2;"hydrochlorothiazide";"_";"_";25.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816494";"01309";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/10/12,5 compr. pellic. 98x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816494";"00094";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/10/12,5 compr. pellic. 98x";0;"compr. pellic.";2;"amlodipine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816494";"00866";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/10/12,5 compr. pellic. 98x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2806263";"01594";"1";"EAGC";"0017590";"20057-257";"Onglyza compr. pellic. 28x 2,5mg";0;"compr. pellic.";1;"saxagliptine";"_";"_";2.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816593";"01309";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/5/25 compr. pellic. 98x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816593";"00094";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/5/25 compr. pellic. 98x";0;"compr. pellic.";2;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816593";"00866";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/5/25 compr. pellic. 98x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";25.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816635";"01309";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/5/12,5 compr. pellic. 28x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816635";"00094";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/5/12,5 compr. pellic. 28x";0;"compr. pellic.";2;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816635";"00866";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/5/12,5 compr. pellic. 28x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816668";"01309";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/5/12,5 compr. pellic. 98x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816668";"00094";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/5/12,5 compr. pellic. 98x";0;"compr. pellic.";2;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816668";"00866";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/5/12,5 compr. pellic. 98x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816684";"01309";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/10/25 compr. pellic. 28x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816684";"00094";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/10/25 compr. pellic. 28x";0;"compr. pellic.";2;"amlodipine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816684";"00866";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/10/25 compr. pellic. 28x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";25.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816569";"01309";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/5/25 compr. pellic. 28x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816569";"00094";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/5/25 compr. pellic. 28x";0;"compr. pellic.";2;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2816569";"00866";"1";"AADJ";"0000190";"24455-1651";"Sevikar/HCT 40/5/25 compr. pellic. 28x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";25.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2826808";"00442";"1";"IFA";"0007443";"29579-1792";"Xiapex sol. inj. (pdr+solv.) i.lés. [2x flac.] 1x 0,9mg";0;"sol. inj. (pdr + solv.) i.lés. [2x flac.]";1;"collagénases";"_";"_";0.9000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2788628";"01348";"1";"JBDE";"0007955";"29553-935";"Xeplion susp. inj. lib. prol. i.m. [ser. préremplie] 1x 25mg/0,25ml";0;"susp. inj. lib. prol. i.m. [ser. préremplie]";1;"palipéridone";"_";"_";25.0000;"mg";"/";0.2500;"ml";0.0000;"_";true;false
"2788636";"01348";"1";"JBDE";"0007955";"29553-935";"Xeplion susp. inj. lib. prol. i.m. [ser. préremplie] 1x 50mg/0,5ml";0;"susp. inj. lib. prol. i.m. [ser. préremplie]";1;"palipéridone";"_";"_";50.0000;"mg";"/";0.5000;"ml";0.0000;"_";true;false
"2837292";"01309";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/10/25 compr. pellic. 98x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2788644";"01348";"1";"JBDE";"0007955";"29553-935";"Xeplion susp. inj. lib. prol. i.m. [ser. préremplie] 1x 75mg/0,75ml";0;"susp. inj. lib. prol. i.m. [ser. préremplie]";1;"palipéridone";"_";"_";75.0000;"mg";"/";0.7500;"ml";0.0000;"_";true;false
"2788651";"01348";"1";"JBDE";"0007955";"29553-935";"Xeplion susp. inj. lib. prol. i.m. [ser. préremplie] 1x 100mg/1ml";0;"susp. inj. lib. prol. i.m. [ser. préremplie]";1;"palipéridone";"_";"_";100.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"2788669";"01348";"1";"JBDE";"0007955";"29553-935";"Xeplion susp. inj. lib. prol. i.m. [ser. préremplie] 1x 150mg/1,5ml";0;"susp. inj. lib. prol. i.m. [ser. préremplie]";1;"palipéridone";"_";"_";150.0000;"mg";"/";1.5000;"ml";0.0000;"_";true;false
"2854446";"01222";"1";"BABBABC";"0002048";"11171-232";"Fraxiparine sol. inj. [flac.] 10x5ml 9500UI anti-Xa/1ml";0;"sol. inj. i.v./s.c./i.artér. [flac.]";1;"nadroparine calcium";"_";"_";9500.0000;"UI anti-Xa";"/";1.0000;"ml";0.0000;"_";true;false
"3077351";"00248";"1";"CGAB";"0003392";"3830-539";"Budenofalk gran. gastro-résist. (sachet) 60x 9mg";0;"gran. gastro-résist. (sachet)";1;"budésonide";"_";"_";9.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2983690";"01345";"1";"MEBC";"0013185";"20529-67";"Paclitaxel Accord Healthcare sol. perf. à diluer i.v. [flac.] 1x 300mg/50ml";0;"sol. perf. à diluer i.v. [flac.]";1;"paclitaxel";"_";"_";300.0000;"mg";"/";50.0000;"ml";0.0000;"_";true;false
"2983674";"01345";"1";"MEBC";"0013185";"20529-67";"Paclitaxel Accord Healthcare sol. perf. à diluer i.v. [flac.] 1x 30mg/5ml";0;"sol. perf. à diluer i.v. [flac.]";1;"paclitaxel";"_";"_";30.0000;"mg";"/";5.0000;"ml";0.0000;"_";true;false
"2983682";"01345";"1";"MEBC";"0013185";"20529-67";"Paclitaxel Accord Healthcare sol. perf. à diluer i.v. [flac.] 1x 100mg/16,7ml";0;"sol. perf. à diluer i.v. [flac.]";1;"paclitaxel";"_";"_";100.0000;"mg";"/";16.7000;"ml";0.0000;"_";true;false
"2806271";"01077";"1";"CECBC";"0003111";"16170-1636";"Macrogol+Electrolytes Sandoz sol. (pdr, sachet) 20x";0;"sol. (pdr, sachet)";1;"macrogol 3.350";"_";"_";13.1250;"g";"_";0.0000;"_";0.0000;"_";true;false
"2806271";"01243";"1";"CECBC";"0003111";"16170-1636";"Macrogol+Electrolytes Sandoz sol. (pdr, sachet) 20x";0;"sol. (pdr, sachet)";2;"sodium chlorure";"_";"_";350.7000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2806271";"02002";"1";"CECBC";"0003111";"16170-1636";"Macrogol+Electrolytes Sandoz sol. (pdr, sachet) 20x";0;"sol. (pdr, sachet)";3;"sodium hydrogénocarbonate";"_";"_";178.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2806271";"00977";"1";"CECBC";"0003111";"16170-1636";"Macrogol+Electrolytes Sandoz sol. (pdr, sachet) 20x";0;"sol. (pdr, sachet)";4;"potassium chlorure";"_";"_";46.6000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2806289";"01077";"1";"CECBC";"0003111";"16170-1636";"Macrogol+Electrolytes Sandoz sol. (pdr, sachet) 50x";0;"sol. (pdr, sachet)";1;"macrogol 3.350";"_";"_";13.1250;"g";"_";0.0000;"_";0.0000;"_";true;false
"2806289";"01243";"1";"CECBC";"0003111";"16170-1636";"Macrogol+Electrolytes Sandoz sol. (pdr, sachet) 50x";0;"sol. (pdr, sachet)";2;"sodium chlorure";"_";"_";350.7000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2806289";"02002";"1";"CECBC";"0003111";"16170-1636";"Macrogol+Electrolytes Sandoz sol. (pdr, sachet) 50x";0;"sol. (pdr, sachet)";3;"sodium hydrogénocarbonate";"_";"_";178.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2806289";"00977";"1";"CECBC";"0003111";"16170-1636";"Macrogol+Electrolytes Sandoz sol. (pdr, sachet) 50x";0;"sol. (pdr, sachet)";4;"potassium chlorure";"_";"_";46.6000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3000130";"01658";"1";"JIAAF";"0009225";"25494-1636";"Sumatriptan Sandoz compr. (séc.) 24x 50mg";0;"compr. (séc.)";1;"sumatriptan";"_";"_";50.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2900769";"00613";"1";"BCAA";"0002436";"3327-1636";"Binocrit sol. inj. [ser. préremplie] 1x 20000UI/0,5ml";0;"sol. inj. i.v./s.c. [ser. préremplie]";1;"époétine alfa";"_";"_";20000.0000;"UI";"/";0.5000;"ml";0.0000;"_";true;false
"2674026";"00613";"1";"BCAA";"0002436";"3327-1636";"Binocrit sol. inj. [ser. préremplie] 6x 20000UI/0,5ml";0;"sol. inj. i.v./s.c. [ser. préremplie]";1;"époétine alfa";"_";"_";20000.0000;"UI";"/";0.5000;"ml";0.0000;"_";true;false
"2900777";"00613";"1";"BCAA";"0002436";"3327-1636";"Binocrit sol. inj. [ser. préremplie] 1x 30000UI/0,75ml";0;"sol. inj. i.v./s.c. [ser. préremplie]";1;"époétine alfa";"_";"_";30000.0000;"UI";"/";0.7500;"ml";0.0000;"_";true;false
"2900785";"00613";"1";"BCAA";"0002436";"3327-1636";"Binocrit sol. inj. [ser. préremplie] 1x 40000UI/1ml";0;"sol. inj. i.v./s.c. [ser. préremplie]";1;"époétine alfa";"_";"_";40000.0000;"UI";"/";1.0000;"ml";0.0000;"_";true;false
"3025418";"01847";"1";"QCBBD";"0015891";"23291-216";"Rhinivex sol. spray nas. 10ml 1mg/1ml";0;"sol. spray nas.";1;"xylométazoline chlorhydrate";"_";"_";1.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"2824324";"00264";"1";"MEBA";"0018788";"13896-2097";"Jevtana sol. perf. (sol. à diluer+solv.) i.v. [2x flac.] 1x 60mg/1,5ml";0;"sol. perf. (sol. à diluer + solv.) i.v. [2x flac.]";1;"cabazitaxel";"_";"_";60.0000;"mg";"/";1.5000;"ml";0.0000;"_";true;false
"2967917";"01677";"1";"MBCG";"0018713";"26583-1313";"Teysuno 20/5,8/15,8 gél. 84x";0;"gél.";1;"tégafur";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2967917";"01892";"1";"MBCG";"0018713";"26583-1313";"Teysuno 20/5,8/15,8 gél. 84x";0;"gél.";2;"giméracil";"_";"_";5.8000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2967917";"01324";"1";"MBCG";"0018713";"26583-1313";"Teysuno 20/5,8/15,8 gél. 84x";0;"gél.";3;"otéracil";"_";"_";15.8000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2977049";"00627";"1";"MECA";"0019737";"12096-562";"Halaven sol. inj. i.v. [flac.] 1x 0,88mg/2ml";0;"sol. inj. i.v. [flac.]";1;"éribuline";"_";"_";0.8800;"mg";"/";2.0000;"ml";0.0000;"_";true;false
"2919934";"00557";"1";"PEFC";"0025999";"26344-1289";"TensocMylan 20/5 collyre sol. 3x5ml";0;"collyre sol.";1;"dorzolamide";"_";"_";20.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"2919934";"01740";"1";"PEFC";"0025999";"26344-1289";"TensocMylan 20/5 collyre sol. 3x5ml";0;"collyre sol.";2;"timolol";"_";"_";5.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"3093218";"01356";"1";"CAABD";"0002584";"20818-1818";"Pantoprazole Teva compr. gastro-résist. 100x 40mg";0;"compr. gastro-résist.";1;"pantoprazole";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3025152";"01356";"1";"CAABD";"0002584";"20818-1818";"Pantoprazole Teva compr. gastro-résist. 98x 20mg";0;"compr. gastro-résist.";1;"pantoprazole";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3025145";"01356";"1";"CAABD";"0002584";"20818-1818";"Pantoprazole Teva compr. gastro-résist. 28x 20mg";0;"compr. gastro-résist.";1;"pantoprazole";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3093200";"01356";"1";"CAABD";"0002584";"20818-1818";"Pantoprazole Teva compr. gastro-résist. 100x 20mg";0;"compr. gastro-résist.";1;"pantoprazole";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2873842";"00815";"1";"MBCF";"0012864";"11627-844";"Gemcitabine Hospira sol. perf. à diluer i.v. [flac.] 1x 200mg/5,3ml";0;"sol. perf. à diluer i.v. [flac.]";1;"gemcitabine";"_";"_";200.0000;"mg";"/";5.3000;"ml";0.0000;"_";true;false
"2873818";"00815";"1";"MBCF";"0012864";"11627-844";"Gemcitabine Hospira sol. perf. à diluer i.v. [flac.] 1x 1g/26,3ml";0;"sol. perf. à diluer i.v. [flac.]";1;"gemcitabine";"_";"_";1.0000;"g";"/";26.3000;"ml";0.0000;"_";true;false
"2873834";"00815";"1";"MBCF";"0012864";"11627-844";"Gemcitabine Hospira sol. perf. à diluer i.v. [flac.] 1x 2g/52,6ml";0;"sol. perf. à diluer i.v. [flac.]";1;"gemcitabine";"_";"_";2.0000;"g";"/";52.6000;"ml";0.0000;"_";true;false
"2837375";"01309";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/5/25 compr. pellic. 98x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837375";"00094";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/5/25 compr. pellic. 98x";0;"compr. pellic.";2;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837375";"00866";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/5/25 compr. pellic. 98x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";25.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2978898";"00148";"1";"MGA";"0013227";"13110-1446";"Inlyta compr. pellic. 56x 1mg";0;"compr. pellic.";1;"axitinib";"_";"_";1.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837292";"00094";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/10/25 compr. pellic. 98x";0;"compr. pellic.";2;"amlodipine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837292";"00866";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/10/25 compr. pellic. 98x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";25.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837318";"01309";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 20/5/12,5 compr. pellic. 98x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837318";"00094";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 20/5/12,5 compr. pellic. 98x";0;"compr. pellic.";2;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837318";"00866";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 20/5/12,5 compr. pellic. 98x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837326";"01309";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/5/12,5 compr. pellic. 98x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837326";"00094";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/5/12,5 compr. pellic. 98x";0;"compr. pellic.";2;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837326";"00866";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/5/12,5 compr. pellic. 98x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837334";"01309";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/10/12,5 compr. pellic. 28x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837334";"00094";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/10/12,5 compr. pellic. 28x";0;"compr. pellic.";2;"amlodipine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837334";"00866";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/10/12,5 compr. pellic. 28x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837367";"01309";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/10/12,5 compr. pellic. 98x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837367";"00094";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/10/12,5 compr. pellic. 98x";0;"compr. pellic.";2;"amlodipine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837367";"00866";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 40/10/12,5 compr. pellic. 98x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2929263";"00579";"1";"LDAAD";"0012435";"8631-1818";"Ebastine Teva compr. orodisp. 100x 10mg";0;"compr. orodisp.";1;"ébastine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837300";"01309";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 20/5/12,5 compr. pellic. 28x";0;"compr. pellic.";1;"olmésartan médoxomil";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837300";"00094";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 20/5/12,5 compr. pellic. 28x";0;"compr. pellic.";2;"amlodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2837300";"00866";"1";"AADJ";"0000190";"11072-1172";"Forzaten/HCT 20/5/12,5 compr. pellic. 28x";0;"compr. pellic.";3;"hydrochlorothiazide";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2879294";"01809";"1";"AGBG";"0001065";"28282-216";"Valsartan Apotex compr. pellic. 98x 160mg";0;"compr. pellic.";1;"valsartan";"_";"_";160.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2141158";"01314";"1";"CAABC";"0002576";"19877-612";"Omeprazole EG gél. gastro-résist. 28x 10mg";0;"gél. gastro-résist.";1;"oméprazole";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2582831";"01314";"1";"CAABC";"0002576";"19877-612";"Omeprazole EG gél. gastro-résist. 14x 20mg";0;"gél. gastro-résist.";1;"oméprazole";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2929230";"00579";"1";"LDAAD";"0012435";"8631-1818";"Ebastine Teva compr. orodisp. 50x 20mg";0;"compr. orodisp.";1;"ébastine";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2929248";"00579";"1";"LDAAD";"0012435";"8631-1818";"Ebastine Teva compr. orodisp. 100x 20mg";0;"compr. orodisp.";1;"ébastine";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2929255";"00579";"1";"LDAAD";"0012435";"8631-1818";"Ebastine Teva compr. orodisp. 50x 10mg";0;"compr. orodisp.";1;"ébastine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2929222";"00579";"1";"LDAAD";"0012435";"8631-1818";"Ebastine Teva compr. orodisp. 30x 20mg";0;"compr. orodisp.";1;"ébastine";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2179935";"01314";"1";"CAABC";"0002576";"19877-612";"Omeprazole EG gél. gastro-résist. 28x 40mg";0;"gél. gastro-résist.";1;"oméprazole";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2990703";"02084";"1";"CAABA";"0002550";"9506-216";"Esomeprazole Apotex compr. gastro-résist. 100x 20mg";0;"compr. gastro-résist.";1;"ésoméprazole";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2990711";"02084";"1";"CAABA";"0002550";"9506-216";"Esomeprazole Apotex compr. gastro-résist. 28x 20mg";0;"compr. gastro-résist.";1;"ésoméprazole";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
