"mppcv";"Stofcv";"ppid";"hyr_";"hyrcv_";"mpcv_";"mppnm_";"ppq";"ppgal";"InRank";"StofNm_";"Dim";"InX";"InQ";"InU";"Add";"InBasQ";"InBasU";"InQ2";"InU2";"Amb";"Hosp"
"2748515";"00866";"1";"AADF";"0000166";"6205-1636";"Co-Valsartan Sandoz 160/12,5 filmomh. tabl. 98x";0;"filmomh. tabl.";2;"hydrochloorthiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2748507";"01809";"1";"AADF";"0000166";"6205-1636";"Co-Valsartan Sandoz 160/12,5 filmomh. tabl. 56x";0;"filmomh. tabl.";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"2748507";"00866";"1";"AADF";"0000166";"6205-1636";"Co-Valsartan Sandoz 160/12,5 filmomh. tabl. 56x";0;"filmomh. tabl.";2;"hydrochloorthiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2748358";"01809";"1";"AADF";"0000166";"6205-1636";"Co-Valsartan Sandoz 160/25 filmomh. tabl. 56x";0;"filmomh. tabl.";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"2748358";"00866";"1";"AADF";"0000166";"6205-1636";"Co-Valsartan Sandoz 160/25 filmomh. tabl. 56x";0;"filmomh. tabl.";2;"hydrochloorthiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2748341";"01809";"1";"AADF";"0000166";"6205-1636";"Co-Valsartan Sandoz 160/25 filmomh. tabl. 98x";0;"filmomh. tabl.";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"2748341";"00866";"1";"AADF";"0000166";"6205-1636";"Co-Valsartan Sandoz 160/25 filmomh. tabl. 98x";0;"filmomh. tabl.";2;"hydrochloorthiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2748390";"01809";"1";"AADF";"0000166";"6205-1636";"Co-Valsartan Sandoz 160/25 filmomh. tabl. 28x";0;"filmomh. tabl.";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"2748390";"00866";"1";"AADF";"0000166";"6205-1636";"Co-Valsartan Sandoz 160/25 filmomh. tabl. 28x";0;"filmomh. tabl.";2;"hydrochloorthiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2716462";"02127";"1";"MEBB";"0013177";"25981-2097";"Taxotere inf. oploss. (conc.) i.v. [flac.] 1x 160mg/8ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"docetaxel";;;160.0000;"mg";"/";8.0000;"ml";0.0000;;true;false
"2941805";"01505";"1";"JBDF";"0007963";"22574-1818";"Quetiapine Teva filmomh. tabl. 100x 100mg";0;"filmomh. tabl.";1;"quetiapine";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"2941813";"01505";"1";"JBDF";"0007963";"22574-1818";"Quetiapine Teva filmomh. tabl. 100x 200mg";0;"filmomh. tabl.";1;"quetiapine";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"2749976";"01188";"1";"OLH";"0014951";"1172-1537";"Alopexy cut. oploss. 3x60ml 50mg/1ml";0;"cut. oploss.";1;"minoxidil";;;50.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"3093911";"01915";"1";"JLA";"0020461";"26500-208";"Tetrabenazine AOP Orphan Pharmaceuticals tabl. (deelb.) 112x 25mg";0;"tabl. (deelb.)";1;"tetrabenazine";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2745701";"01549";"1";"IEBE";"0007310";"23440-1636";"Risedronaat Sandoz filmomh. tabl. 12x 35mg";0;"filmomh. tabl.";1;"risedronaat natrium";;;35.0000;"mg";;0.0000;;0.0000;;true;false
"2784510";"01549";"1";"IEBE";"0007310";"23440-1636";"Risedronaat Sandoz filmomh. tabl. 28x 35mg";0;"filmomh. tabl.";1;"risedronaat natrium";;;35.0000;"mg";;0.0000;;0.0000;;true;false
"2853158";"01549";"1";"IEBE";"0007310";"23440-1636";"Risedronaat Sandoz filmomh. tabl. 16x 35mg";0;"filmomh. tabl.";1;"risedronaat natrium";;;35.0000;"mg";;0.0000;;0.0000;;true;false
"1686245";"00004";"1";"KDCAAG";"0020198";"27631-1966";"Trizivir 300/150/300 filmomh. tabl. 60x";0;"filmomh. tabl.";1;"abacavir";;;300.0000;"mg";;0.0000;;0.0000;;true;false
"1686245";"01005";"1";"KDCAAG";"0020198";"27631-1966";"Trizivir 300/150/300 filmomh. tabl. 60x";0;"filmomh. tabl.";2;"lamivudine";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"1686245";"01851";"1";"KDCAAG";"0020198";"27631-1966";"Trizivir 300/150/300 filmomh. tabl. 60x";0;"filmomh. tabl.";3;"zidovudine";;;300.0000;"mg";;0.0000;;0.0000;;true;false
"3049921";"00433";"1";"DCABA";"0017277";"21311-455";"Peyona inf./drinkb. oploss. [amp.] 10x 20mg/1ml";0;"inf./drinkb. oploss. i.v./or. [amp.]";1;"coffeïne citraat";;;20.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2804524";"01019";"1";"IBBA";"0007120";"14779-1123";"Leflunomide Medac filmomh. tabl. 30x 10mg";0;"filmomh. tabl.";1;"leflunomide";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2804532";"01019";"1";"IBBA";"0007120";"14779-1123";"Leflunomide Medac filmomh. tabl. 100x 10mg";0;"filmomh. tabl.";1;"leflunomide";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2804557";"01019";"1";"IBBA";"0007120";"14779-1123";"Leflunomide Medac filmomh. tabl. (deelb.) 30x 20mg";0;"filmomh. tabl. (deelb.)";1;"leflunomide";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3155439";"01205";"1";"DAFA";"0003806";"31138-2303";"Montelukast Krka kauwtabl. 98x 5mg";0;"kauwtabl.";1;"montelukast";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2804565";"01019";"1";"IBBA";"0007120";"14779-1123";"Leflunomide Medac filmomh. tabl. (deelb.) 100x 20mg";0;"filmomh. tabl. (deelb.)";1;"leflunomide";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2787505";"00493";"1";"PIA";"0015552";"20503-166";"Ozurdex i.vitr. implantaat [implantaatinjector] 1x 700µg";0;"i.vitr. implantaat [implantaatinjector]";1;"dexamethason";;;700.0000;"µg";;0.0000;;0.0000;;true;false
"3026648";"01809";"1";"AGBG";"0001065";"32193-2303";"Valsartan Krka filmomh. tabl. (deelb.) 98x 320mg";0;"filmomh. tabl. (deelb.)";1;"valsartan";;;320.0000;"mg";;0.0000;;0.0000;;true;false
"2787455";"00130";"1";"JBDB";"0017863";"25601-1073";"Sycrest subling. tabl. 60x 5mg";0;"subling. tabl.";1;"asenapine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2787471";"00130";"1";"JBDB";"0017863";"25601-1073";"Sycrest subling. tabl. 60x 10mg";0;"subling. tabl.";1;"asenapine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2944981";"01821";"1";"TCA";"0016485";"29280-1727";"Vpriv inf. oploss. (pdr.) i.v. [flac.] 1x 400E";0;"inf. oploss. (pdr.) i.v. [flac.]";1;"velaglucerase alfa";;;400.0000;"E";;0.0000;;0.0000;;true;false
"2756799";"00544";"1";"MEBB";"0013177";"7955-2485";"Docetaxel AB inf. oploss. (conc.) i.v. [flac.] 1x 20mg/1ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"docetaxel";;;20.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2788933";"00630";"1";"OEBB";"0014472";"9365-984";"Erycine cut. oploss. 100ml 40mg/1ml";0;"cut. oploss.";1;"erythromycine";;;40.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2756807";"00544";"1";"MEBB";"0013177";"7955-2485";"Docetaxel AB inf. oploss. (conc.) i.v. [flac.] 1x 80mg/4ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"docetaxel";;;80.0000;"mg";"/";4.0000;"ml";0.0000;;true;false
"2756815";"00544";"1";"MEBB";"0013177";"7955-2485";"Docetaxel AB inf. oploss. (conc.) i.v. [flac.] 1x 140mg/7ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"docetaxel";;;140.0000;"mg";"/";7.0000;"ml";0.0000;;true;false
"2764512";"01626";"1";"EECA";"0005074";"11643-1446";"Genotonorm inj. oploss. (pdr.+solv.) s.c. GoQuick [voorgev. pen] 5x 5,3mg";0;"inj. oploss. (pdr. + solv.) s.c. GoQuick [voorgev. pen]";1;"somatropine";;;5.3000;"mg";;0.0000;;0.0000;;true;false
"2764504";"01626";"1";"EECA";"0005074";"11643-1446";"Genotonorm inj. oploss. (pdr.+solv.) s.c. GoQuick [voorgev. pen] 1x 5,3mg";0;"inj. oploss. (pdr. + solv.) s.c. GoQuick [voorgev. pen]";1;"somatropine";;;5.3000;"mg";;0.0000;;0.0000;;true;false
"2912467";"00492";"1";"FBBAA";"0019422";"24034-1636";"Saphirena filmomh. tabl. 6x28x 0,075mg";0;"filmomh. tabl.";1;"desogestrel";;;0.0750;"mg";;0.0000;;0.0000;;true;false
"2764488";"01626";"1";"EECA";"0005074";"11643-1446";"Genotonorm inj. oploss. (pdr.+solv.) s.c. GoQuick [voorgev. pen] 1x 12mg";0;"inj. oploss. (pdr. + solv.) s.c. GoQuick [voorgev. pen]";1;"somatropine";;;12.0000;"mg";;0.0000;;0.0000;;true;false
"2964062";"00888";"1";"IAABB";"0006866";"19471-1610";"Nurofen siroop susp. (zonder suiker) Kinderen 150ml 200mg/5ml";0;"siroop susp. (zonder suiker) Kinderen";1;"ibuprofen";;;200.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"2922607";"00888";"1";"IAABB";"0006866";"19471-1610";"Nurofen siroop susp. (zonder suiker) Rood Kinderen 150ml 200mg/5ml";0;"siroop susp. (zonder suiker) Rood Kinderen";1;"ibuprofen";;;200.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"2926939";"00158";"1";"KAADA";"0009787";"4614-794";"Cayston inhal. verneveloploss. (pdr.+solv.) [flac.+amp.] 84x 75mg";0;"inhal. verneveloploss. (pdr. + solv.) [flac. + amp.]";1;"aztreonam";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"2775856";"00886";"1";"IEBC";"0007294";"12682-1636";"Ibandronic Acid Sandoz filmomh. tabl. 3x 150mg";0;"filmomh. tabl.";1;"ibandroninezuur";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"3016573";"00886";"1";"IEBC";"0007294";"12658-1222";"Ibandronate Mithra filmomh. tabl. 3x 150mg";0;"filmomh. tabl.";1;"ibandroninezuur";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"3055449";"00021";"1";"OADD";"0014142";"30445-828";"Zovirax Duo 50/10 crème 2g";0;"crème";1;"aciclovir";;;50.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"3055449";"00867";"1";"OADD";"0014142";"30445-828";"Zovirax Duo 50/10 crème 2g";0;"crème";2;"hydrocortison";;;10.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"2859379";"00815";"1";"MBCF";"0012864";"11577-1636";"Gemcitabin Sandoz inf. oploss. (conc.) i.v. [flac.] 5x 200mg/5ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"gemcitabine";;;200.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"2859387";"00815";"1";"MBCF";"0012864";"11577-1636";"Gemcitabin Sandoz inf. oploss. (conc.) i.v. [flac.] 1x 1g/25ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"gemcitabine";;;1.0000;"g";"/";25.0000;"ml";0.0000;;true;false
"2859395";"00815";"1";"MBCF";"0012864";"11577-1636";"Gemcitabin Sandoz inf. oploss. (conc.) i.v. [flac.] 1x 2g/50ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"gemcitabine";;;2.0000;"g";"/";50.0000;"ml";0.0000;;true;false
"1184449";"00636";"1";"AEF";"0000646";"3632-281";"Brevibloc inj./inf. oploss. i.v. [amp.] 5x 100mg/10ml";0;"inj./inf. oploss. i.v. [amp.]";1;"esmolol hydrochloride";;;100.0000;"mg";"/";10.0000;"ml";0.0000;;true;false
"3155405";"01205";"1";"DAFA";"0003806";"31138-2303";"Montelukast Krka kauwtabl. 98x 4mg";0;"kauwtabl.";1;"montelukast";;;4.0000;"mg";;0.0000;;0.0000;;true;false
"3155389";"01205";"1";"DAFA";"0003806";"31138-2303";"Montelukast Krka kauwtabl. 28x 4mg";0;"kauwtabl.";1;"montelukast";;;4.0000;"mg";;0.0000;;0.0000;;true;false
"3360385";"01458";"1";"JGBCA";"0020289";"32466-1818";"Pregabaline Teva harde caps. 56x 75mg";0;"harde caps.";1;"pregabaline";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"3155413";"01205";"1";"DAFA";"0003806";"31138-2303";"Montelukast Krka kauwtabl. 28x 5mg";0;"kauwtabl.";1;"montelukast";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3155462";"01205";"1";"DAFA";"0003806";"31138-2303";"Montelukast Krka filmomh. tabl. 98x 10mg";0;"filmomh. tabl.";1;"montelukast";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3155447";"01205";"1";"DAFA";"0003806";"31138-2303";"Montelukast Krka filmomh. tabl. 28x 10mg";0;"filmomh. tabl.";1;"montelukast";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2795615";"01287";"1";"AIAE";"0001362";"19109-117";"Noradrenaline Aguettant inf. oploss. (conc.) i.v. [amp.] 10x 4mg/4ml";0;"inf. oploss. (conc.) i.v. [amp.]";1;"norepinefrine";;;4.0000;"mg";"/";4.0000;"ml";0.0000;;true;false
"2795623";"01287";"1";"AIAE";"0001362";"19109-117";"Noradrenaline Aguettant inf. oploss. (conc.) i.v. [amp.] 10x 8mg/8ml";0;"inf. oploss. (conc.) i.v. [amp.]";1;"norepinefrine";;;8.0000;"mg";"/";8.0000;"ml";0.0000;;true;false
"2805356";"01363";"1";"HBAA";"0006437";"20883-711";"Paracetamol Fresenius Kabi inf. oploss. i.v. [flac.] 10x 500mg/50ml";0;"inf. oploss. i.v. [flac.]";1;"paracetamol";;;500.0000;"mg";"/";50.0000;"ml";0.0000;;true;false
"2833333";"01363";"1";"HBAA";"0006437";"20883-711";"Paracetamol Fresenius Kabi inf. oploss. i.v. [flac.] 10x 1g/100ml";0;"inf. oploss. i.v. [flac.]";1;"paracetamol";;;1.0000;"g";"/";100.0000;"ml";0.0000;;true;false
"2874279";"00894";"1";"MCAD";"0012971";"12781-1636";"Idarubicin Sandoz inf. oploss. (conc.) i.v. [flac.] 5x 5mg/5ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"idarubicine hydrochloride";;;5.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"2874295";"00894";"1";"MCAD";"0012971";"12781-1636";"Idarubicin Sandoz inf. oploss. (conc.) i.v. [flac.] 5x 10mg/10ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"idarubicine hydrochloride";;;10.0000;"mg";"/";10.0000;"ml";0.0000;;true;false
"2874329";"00894";"1";"MCAD";"0012971";"12781-1636";"Idarubicin Sandoz inf. oploss. (conc.) i.v. [flac.] 1x 20mg/20ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"idarubicine hydrochloride";;;20.0000;"mg";"/";20.0000;"ml";0.0000;;true;false
"2951119";"00650";"1";"FBAAD";"0005363";"1792-1222";"Annais 0,03/3 filmomh. tabl. 6x21";0;"filmomh. tabl.";1;"ethinylestradiol";;;0.0300;"mg";;0.0000;;0.0000;;true;false
"2951119";"00574";"1";"FBAAD";"0005363";"1792-1222";"Annais 0,03/3 filmomh. tabl. 6x21";0;"filmomh. tabl.";2;"drospirenon";;;3.0000;"mg";;0.0000;;0.0000;;true;false
"2769420";"01039";"1";"KAEB";"0010181";"15206-612";"Levofloxacine EG filmomh. tabl. (deelb.) 10x 500mg";0;"filmomh. tabl. (deelb.)";1;"levofloxacine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2769412";"01039";"1";"KAEB";"0010181";"15206-612";"Levofloxacine EG filmomh. tabl. (deelb.) 30x 500mg";0;"filmomh. tabl. (deelb.)";1;"levofloxacine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2765667";"00714";"1";"BBAH";"0019588";"23366-513";"Riastap inj./inf. oploss. (pdr.) i.v. [flac.] 1x 1g";0;"inj./inf. oploss. (pdr.) i.v. [flac.]";1;"fibrinogeen";;;1.0000;"g";;0.0000;;0.0000;;true;false
"3073004";"01681";"1";"AGBF";"0001057";"26179-91";"Telmisartan Actavis tabl. (deelb.) 28x 40mg";0;"tabl. (deelb.)";1;"telmisartan";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"3073012";"01681";"1";"AGBF";"0001057";"26179-91";"Telmisartan Actavis tabl. 28x 80mg";0;"tabl.";1;"telmisartan";;;80.0000;"mg";;0.0000;;0.0000;;true;false
"3073020";"01681";"1";"AGBF";"0001057";"26179-91";"Telmisartan Actavis tabl. 98x 80mg";0;"tabl.";1;"telmisartan";;;80.0000;"mg";;0.0000;;0.0000;;true;false
"2774040";"00309";"1";"KAABDA";"0009746";"4713-1636";"Cefepime Sandoz inj./inf. oploss. (pdr.) [flac.] 1x 1g";0;"inj./inf. oploss. (pdr.) i.m./i.v. [flac.]";1;"cefepim";;;1.0000;"g";;0.0000;;0.0000;;true;false
"2774024";"00309";"1";"KAABDA";"0009746";"4713-1636";"Cefepime Sandoz inj./inf. oploss. (pdr.) [flac.] 1x 2g";0;"inj./inf. oploss. (pdr.) i.m./i.v. [flac.]";1;"cefepim";;;2.0000;"g";;0.0000;;0.0000;;true;false
"3078144";"01314";"1";"CAABC";"0002576";"19836-2485";"Omeprazol Actavis harde maagsapresist. caps. 28x 20mg";0;"harde maagsapresist. caps.";1;"omeprazol";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3078151";"01314";"1";"CAABC";"0002576";"19836-2485";"Omeprazol Actavis harde maagsapresist. caps. 100x 20mg";0;"harde maagsapresist. caps.";1;"omeprazol";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3078177";"01314";"1";"CAABC";"0002576";"19836-2485";"Omeprazol Actavis harde maagsapresist. caps. 100x 40mg";0;"harde maagsapresist. caps.";1;"omeprazol";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"3078169";"01314";"1";"CAABC";"0002576";"19836-2485";"Omeprazol Actavis harde maagsapresist. caps. 28x 40mg";0;"harde maagsapresist. caps.";1;"omeprazol";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"3020591";"01610";"1";"GCCB";"0019430";"24505-216";"Sildenafil Apotex filmomh. tabl. 4x 25mg";0;"filmomh. tabl.";1;"sildenafil";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"3020609";"01610";"1";"GCCB";"0019430";"24505-216";"Sildenafil Apotex filmomh. tabl. 12x 50mg";0;"filmomh. tabl.";1;"sildenafil";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"3020617";"01610";"1";"GCCB";"0019430";"24505-216";"Sildenafil Apotex filmomh. tabl. 4x 50mg";0;"filmomh. tabl.";1;"sildenafil";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"3020575";"01610";"1";"GCCB";"0019430";"24505-216";"Sildenafil Apotex filmomh. tabl. 12x 100mg";0;"filmomh. tabl.";1;"sildenafil";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"3020583";"01610";"1";"GCCB";"0019430";"24505-216";"Sildenafil Apotex filmomh. tabl. 4x 100mg";0;"filmomh. tabl.";1;"sildenafil";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"2795979";"02071";"1";"ALAA";"0001552";"2436-1636";"Atorvastatin Sandoz filmomh. tabl. (deelb.) 28x 10mg";0;"filmomh. tabl. (deelb.)";1;"atorvastatine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2795987";"02071";"1";"ALAA";"0001552";"2436-1636";"Atorvastatin Sandoz filmomh. tabl. (deelb.) 98x 10mg";0;"filmomh. tabl. (deelb.)";1;"atorvastatine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2953040";"02071";"1";"ALAA";"0001552";"2436-1636";"Atorvastatin Sandoz filmomh. tabl. (deelb.) 100x 10mg";0;"filmomh. tabl. (deelb.)";1;"atorvastatine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2796001";"02071";"1";"ALAA";"0001552";"2436-1636";"Atorvastatin Sandoz filmomh. tabl. (deelb.) 98x 20mg";0;"filmomh. tabl. (deelb.)";1;"atorvastatine";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2915387";"00212";"1";"LDAAA";"0018879";"3004-1172";"Bellozal tabl. (deelb.) 30x 20mg";0;"tabl. (deelb.)";1;"bilastine";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2795995";"02071";"1";"ALAA";"0001552";"2436-1636";"Atorvastatin Sandoz filmomh. tabl. (deelb.) 28x 20mg";0;"filmomh. tabl. (deelb.)";1;"atorvastatine";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2953065";"02071";"1";"ALAA";"0001552";"2436-1636";"Atorvastatin Sandoz filmomh. tabl. (deelb.) 100x 20mg";0;"filmomh. tabl. (deelb.)";1;"atorvastatine";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2796019";"02071";"1";"ALAA";"0001552";"2436-1636";"Atorvastatin Sandoz filmomh. tabl. (deelb. in 4) 98x 40mg";0;"filmomh. tabl. (deelb. in 4)";1;"atorvastatine";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"2953081";"02071";"1";"ALAA";"0001552";"2436-1636";"Atorvastatin Sandoz filmomh. tabl. (deelb. in 4) 100x 40mg";0;"filmomh. tabl. (deelb. in 4)";1;"atorvastatine";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"2880789";"00488";"1";"FABB";"0020792";"10736-1180";"Fluomizin vag. tabl. 6x 10mg";0;"vag. tabl.";1;"dequalinium chloride";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2844033";"00544";"1";"MEBB";"0013177";"7963-612";"Docetaxel EG inf. oploss. (conc.) i.v. [flac.] 1x 20mg/1ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"docetaxel";;;20.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2844041";"00544";"1";"MEBB";"0013177";"7963-612";"Docetaxel EG inf. oploss. (conc.) i.v. [flac.] 1x 80mg/4ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"docetaxel";;;80.0000;"mg";"/";4.0000;"ml";0.0000;;true;false
"2844058";"00544";"1";"MEBB";"0013177";"7963-612";"Docetaxel EG inf. oploss. (conc.) i.v. [flac.] 1x 140mg/7ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"docetaxel";;;140.0000;"mg";"/";7.0000;"ml";0.0000;;true;false
"2915361";"00212";"1";"LDAAA";"0018879";"3004-1172";"Bellozal tabl. (deelb.) 50x 20mg";0;"tabl. (deelb.)";1;"bilastine";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2789980";"00830";"1";"IDAA";"0021402";"8011-323";"Dolenio filmomh. tabl. (deelb.) 90x 1178mg";0;"filmomh. tabl. (deelb.)";1;"glucosamine";;;1178.0000;"mg";;0.0000;;0.0000;;true;false
"2789972";"00830";"1";"IDAA";"0021402";"8011-323";"Dolenio filmomh. tabl. (deelb.) 30x 1178mg";0;"filmomh. tabl. (deelb.)";1;"glucosamine";;;1178.0000;"mg";;0.0000;;0.0000;;true;false
"3083151";"00221";"1";"AEC";"0000612";"3442-1818";"Bisoprolol Teva tabl. (deelb.) 100x 2,5mg";0;"tabl. (deelb.)";1;"bisoprolol fumaraat";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"2901080";"01319";"1";"TBAA";"0020271";"20248-1818";"Orlistat Teva harde caps. 60x 60mg";0;"harde caps.";1;"orlistat";;;60.0000;"mg";;0.0000;;0.0000;;true;false
"3083144";"00221";"1";"AEC";"0000612";"3442-1818";"Bisoprolol Teva tabl. (deelb.) 30x 2,5mg";0;"tabl. (deelb.)";1;"bisoprolol fumaraat";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"2771202";"01477";"1";"GAAF";"0006114";"17087-1800";"Mictonorm harde caps. geregul. afgifte Uno 28x 30mg";0;"harde caps. geregul. afgifte Uno";1;"propiverine hydrochloride";;;30.0000;"mg";;0.0000;;0.0000;;true;false
"2962975";"00019";"1";"HBEB";"0019927";"2238-299";"Aspirine Cafeine 650/65 oplosb. tabl. 30x";0;"oplosb. tabl.";1;"acetylsalicylzuur";;;650.0000;"mg";;0.0000;;0.0000;;true;false
"2962975";"00432";"1";"HBEB";"0019927";"2238-299";"Aspirine Cafeine 650/65 oplosb. tabl. 30x";0;"oplosb. tabl.";2;"coffeïne";;;65.0000;"mg";;0.0000;;0.0000;;true;false
"2962983";"00663";"1";"IAAEB";"0006999";"1982-1263";"Arcoxia filmomh. tabl. 7x 30mg";0;"filmomh. tabl.";1;"etoricoxib";;;30.0000;"mg";;0.0000;;0.0000;;true;false
"2771210";"01477";"1";"GAAF";"0006114";"17087-1800";"Mictonorm harde caps. geregul. afgifte Uno 84x 30mg";0;"harde caps. geregul. afgifte Uno";1;"propiverine hydrochloride";;;30.0000;"mg";;0.0000;;0.0000;;true;false
"2804631";"01017";"1";"PEDB";"0018515";"14654-612";"Latanoprost EG ocul. druppels oploss. 1x2,5ml 50µg/1ml";0;"ocul. druppels oploss.";1;"latanoprost";;;50.0000;"µg";"/";1.0000;"ml";0.0000;;true;false
"2802858";"01017";"1";"PEDB";"0018515";"14654-612";"Latanoprost EG ocul. druppels oploss. 3x2,5ml 50µg/1ml";0;"ocul. druppels oploss.";1;"latanoprost";;;50.0000;"µg";"/";1.0000;"ml";0.0000;;true;false
"3047933";"01158";"1";"JDC";"0008334";"16444-604";"Medikinet tabl. (deelb.) 30x 5mg";0;"tabl. (deelb.)";1;"methylfenidaat hydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3047941";"01158";"1";"JDC";"0008334";"16444-604";"Medikinet tabl. (deelb.) 30x 10mg";0;"tabl. (deelb.)";1;"methylfenidaat hydrochloride";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3047958";"01158";"1";"JDC";"0008334";"16444-604";"Medikinet tabl. (deelb.) 30x 20mg";0;"tabl. (deelb.)";1;"methylfenidaat hydrochloride";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3047966";"01158";"1";"JDC";"0008334";"16444-604";"Medikinet harde caps. geregul. afgifte Retard 30x 5mg";0;"harde caps. geregul. afgifte Retard";1;"methylfenidaat hydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2964179";"00949";"1";"MDAA";"0013052";"13565-711";"Irinokabi inf. oploss. (conc.) i.v. [flac.] 1x 40mg/2ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"irinotecan hydrochloride";;;40.0000;"mg";"/";2.0000;"ml";0.0000;;true;false
"3047974";"01158";"1";"JDC";"0008334";"16444-604";"Medikinet harde caps. geregul. afgifte Retard 30x 10mg";0;"harde caps. geregul. afgifte Retard";1;"methylfenidaat hydrochloride";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3047982";"01158";"1";"JDC";"0008334";"16444-604";"Medikinet harde caps. geregul. afgifte Retard 30x 20mg";0;"harde caps. geregul. afgifte Retard";1;"methylfenidaat hydrochloride";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3047990";"01158";"1";"JDC";"0008334";"16444-604";"Medikinet harde caps. geregul. afgifte Retard 30x 30mg";0;"harde caps. geregul. afgifte Retard";1;"methylfenidaat hydrochloride";;;30.0000;"mg";;0.0000;;0.0000;;true;false
